strategy,model,window_id,source_file,class,label_index,vessel_group,split,start_seconds,end_seconds,predicted_label_index,predicted_class,probability_Cargo,probability_Passengership,probability_Tanker,probability_Tug,maximum_probability,true_class_probability,correct,embedding_distance,rms,low_level,vessel_name,session_identifier,source_boundary,file,current_label
class_vessel_balanced_sampling,small_cnn,cargo-69-000120000ms,Cargo/69.wav,Cargo,0,princess superior,train,120.0,125.0,0,Cargo,0.38723641633987427,0.2985256612300873,0.2967420220375061,0.017495930194854736,0.38723641633987427,0.38723641633987427,True,3.676146969130224,0.007353987079113722,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000125000ms,Cargo/69.wav,Cargo,0,princess superior,train,125.0,130.0,0,Cargo,0.3782380521297455,0.3032836318016052,0.2985790967941284,0.01989927515387535,0.3782380521297455,0.3782380521297455,True,3.401432457806377,0.00791074987500906,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000130000ms,Cargo/69.wav,Cargo,0,princess superior,train,130.0,135.0,0,Cargo,0.3798122704029083,0.3067828118801117,0.29776978492736816,0.015635142102837563,0.3798122704029083,0.3798122704029083,True,3.983588047964414,0.007957433350384235,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000135000ms,Cargo/69.wav,Cargo,0,princess superior,train,135.0,140.0,0,Cargo,0.3847877085208893,0.30213144421577454,0.2991653382778168,0.013915575109422207,0.3847877085208893,0.3847877085208893,True,4.228997104232549,0.008453423157334328,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000140000ms,Cargo/69.wav,Cargo,0,princess superior,train,140.0,145.0,0,Cargo,0.38139599561691284,0.29964813590049744,0.30337053537368774,0.015585419721901417,0.38139599561691284,0.38139599561691284,True,4.028550654504803,0.00832334067672491,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000145000ms,Cargo/69.wav,Cargo,0,princess superior,train,145.0,150.0,0,Cargo,0.38885241746902466,0.2943241000175476,0.30384156107902527,0.012981976382434368,0.38885241746902466,0.38885241746902466,True,4.268845895433678,0.008303919807076454,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000150000ms,Cargo/69.wav,Cargo,0,princess superior,train,150.0,155.0,0,Cargo,0.39839398860931396,0.27541452646255493,0.31263160705566406,0.013559863902628422,0.39839398860931396,0.39839398860931396,True,3.4800214334863058,0.008536896668374538,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000155000ms,Cargo/69.wav,Cargo,0,princess superior,train,155.0,160.0,0,Cargo,0.4003988802433014,0.2847481369972229,0.3019515573978424,0.012901457026600838,0.4003988802433014,0.4003988802433014,True,4.091492348085718,0.0077429055236279964,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000160000ms,Cargo/69.wav,Cargo,0,princess superior,train,160.0,165.0,0,Cargo,0.4028211832046509,0.26692521572113037,0.31720641255378723,0.013047105632722378,0.4028211832046509,0.4028211832046509,True,3.7292283349251028,0.007592041045427322,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000165000ms,Cargo/69.wav,Cargo,0,princess superior,train,165.0,170.0,0,Cargo,0.41129809617996216,0.273681640625,0.3024114966392517,0.012608787044882774,0.41129809617996216,0.41129809617996216,True,4.071499614061214,0.007428042124956846,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000170000ms,Cargo/69.wav,Cargo,0,princess superior,train,170.0,175.0,0,Cargo,0.40348345041275024,0.2760297656059265,0.3072003126144409,0.01328649278730154,0.40348345041275024,0.40348345041275024,True,3.6447691220144285,0.007626529783010483,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,False,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-69-000175000ms,Cargo/69.wav,Cargo,0,princess superior,train,175.0,180.0,0,Cargo,0.40469855070114136,0.2730216681957245,0.309667706489563,0.012612024322152138,0.40469855070114136,0.40469855070114136,True,3.930292183942034,0.006818309426307678,False,PRINCESS SUPERIOR,Cargo-20171205-030344-69,True,Cargo/69.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000000000ms,Cargo/96.wav,Cargo,0,star harmonia,train,0.0,5.0,0,Cargo,0.39081522822380066,0.32502833008766174,0.2542014718055725,0.029954956844449043,0.39081522822380066,0.39081522822380066,True,4.733437095831836,0.0031840058509260416,False,STAR HARMONIA,Cargo-20171213-154210-96,True,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000005000ms,Cargo/96.wav,Cargo,0,star harmonia,train,5.0,10.0,0,Cargo,0.39864382147789,0.32400721311569214,0.2532789409160614,0.02407003752887249,0.39864382147789,0.39864382147789,True,4.3843048002146405,0.0031037216540426016,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000010000ms,Cargo/96.wav,Cargo,0,star harmonia,train,10.0,15.0,0,Cargo,0.397827684879303,0.3151872456073761,0.2651122212409973,0.02187289111316204,0.397827684879303,0.397827684879303,True,3.847235946403624,0.002923553343862295,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000015000ms,Cargo/96.wav,Cargo,0,star harmonia,train,15.0,20.0,0,Cargo,0.39784976840019226,0.30592599511146545,0.2758488953113556,0.020375428721308708,0.39784976840019226,0.39784976840019226,True,3.6257458256253194,0.0029472606256604195,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000020000ms,Cargo/96.wav,Cargo,0,star harmonia,train,20.0,25.0,0,Cargo,0.4021425247192383,0.2937553822994232,0.28647926449775696,0.01762283220887184,0.4021425247192383,0.4021425247192383,True,3.3586574038208847,0.003271072171628475,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000025000ms,Cargo/96.wav,Cargo,0,star harmonia,train,25.0,30.0,0,Cargo,0.3898822069168091,0.3121459484100342,0.2788679003715515,0.019103946164250374,0.3898822069168091,0.3898822069168091,True,3.6666716430814406,0.0031408031936734915,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000030000ms,Cargo/96.wav,Cargo,0,star harmonia,train,30.0,35.0,0,Cargo,0.385707825422287,0.3248542845249176,0.2673097848892212,0.022128185257315636,0.385707825422287,0.385707825422287,True,4.044176112236616,0.0028485041111707687,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000035000ms,Cargo/96.wav,Cargo,0,star harmonia,train,35.0,40.0,0,Cargo,0.39474862813949585,0.30733391642570496,0.2756364941596985,0.022280976176261902,0.39474862813949585,0.39474862813949585,True,3.375295379210169,0.002941844752058387,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000040000ms,Cargo/96.wav,Cargo,0,star harmonia,train,40.0,45.0,0,Cargo,0.3925342559814453,0.31336885690689087,0.27219870686531067,0.021898144856095314,0.3925342559814453,0.3925342559814453,True,3.672096288081926,0.0028773637022823095,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000045000ms,Cargo/96.wav,Cargo,0,star harmonia,train,45.0,50.0,0,Cargo,0.38681480288505554,0.30371057987213135,0.2858724594116211,0.02360217273235321,0.38681480288505554,0.38681480288505554,True,3.5715810251332503,0.0033762522507458925,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000050000ms,Cargo/96.wav,Cargo,0,star harmonia,train,50.0,55.0,0,Cargo,0.38722720742225647,0.299343466758728,0.2894769310951233,0.02395247109234333,0.38722720742225647,0.38722720742225647,True,3.22624699474681,0.002884487621486187,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000055000ms,Cargo/96.wav,Cargo,0,star harmonia,train,55.0,60.0,0,Cargo,0.386711984872818,0.30284878611564636,0.28551429510116577,0.02492496371269226,0.386711984872818,0.386711984872818,True,3.416426881348641,0.0029335266444832087,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000060000ms,Cargo/96.wav,Cargo,0,star harmonia,train,60.0,65.0,0,Cargo,0.38402995467185974,0.2999711334705353,0.29233309626579285,0.023665830492973328,0.38402995467185974,0.38402995467185974,True,3.1759811785168917,0.0029267016798257828,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000065000ms,Cargo/96.wav,Cargo,0,star harmonia,train,65.0,70.0,0,Cargo,0.3893411159515381,0.2968067228794098,0.28966468572616577,0.024187520146369934,0.3893411159515381,0.3893411159515381,True,3.1618790756650297,0.002966830274090171,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000070000ms,Cargo/96.wav,Cargo,0,star harmonia,train,70.0,75.0,0,Cargo,0.3884488344192505,0.2883699834346771,0.30349329113960266,0.01968786120414734,0.3884488344192505,0.3884488344192505,True,2.950920142521834,0.0035457448102533817,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000075000ms,Cargo/96.wav,Cargo,0,star harmonia,train,75.0,80.0,0,Cargo,0.37910664081573486,0.28492698073387146,0.311496376991272,0.02446998469531536,0.37910664081573486,0.37910664081573486,True,2.9790625209173656,0.003141283756121993,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000080000ms,Cargo/96.wav,Cargo,0,star harmonia,train,80.0,85.0,0,Cargo,0.3805517852306366,0.28892967104911804,0.31052926182746887,0.019989270716905594,0.3805517852306366,0.3805517852306366,True,2.7793407282357654,0.0029990964103490114,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000085000ms,Cargo/96.wav,Cargo,0,star harmonia,train,85.0,90.0,0,Cargo,0.3826786279678345,0.29212939739227295,0.3039204180240631,0.02127149887382984,0.3826786279678345,0.3826786279678345,True,3.0750714037665827,0.0026509128510951996,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000090000ms,Cargo/96.wav,Cargo,0,star harmonia,train,90.0,95.0,0,Cargo,0.3817528188228607,0.3064303994178772,0.28708070516586304,0.024736106395721436,0.3817528188228607,0.3817528188228607,True,3.54557838451715,0.0026697651483118534,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000095000ms,Cargo/96.wav,Cargo,0,star harmonia,train,95.0,100.0,0,Cargo,0.388304740190506,0.3122636377811432,0.27480536699295044,0.02462620474398136,0.388304740190506,0.388304740190506,True,3.683241782363177,0.0024355819914489985,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000100000ms,Cargo/96.wav,Cargo,0,star harmonia,train,100.0,105.0,0,Cargo,0.3824740946292877,0.31848832964897156,0.2743471562862396,0.024690380319952965,0.3824740946292877,0.3824740946292877,True,3.8977578507423387,0.0032609044574201107,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000105000ms,Cargo/96.wav,Cargo,0,star harmonia,train,105.0,110.0,0,Cargo,0.38804227113723755,0.3058842122554779,0.2847001850605011,0.021373294293880463,0.38804227113723755,0.38804227113723755,True,3.30919671510896,0.0028329123742878437,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000110000ms,Cargo/96.wav,Cargo,0,star harmonia,train,110.0,115.0,0,Cargo,0.39492762088775635,0.2764604389667511,0.31037694215774536,0.01823498122394085,0.39492762088775635,0.39492762088775635,True,2.4805572970966416,0.002811506623402238,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000115000ms,Cargo/96.wav,Cargo,0,star harmonia,train,115.0,120.0,0,Cargo,0.3936411440372467,0.29923203587532043,0.28568175435066223,0.02144506946206093,0.3936411440372467,0.3936411440372467,True,3.062201424268824,0.002558966400101781,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000120000ms,Cargo/96.wav,Cargo,0,star harmonia,train,120.0,125.0,0,Cargo,0.3931215703487396,0.30769434571266174,0.2781497538089752,0.021034354344010353,0.3931215703487396,0.3931215703487396,True,3.4278580035849937,0.002602261258289218,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000125000ms,Cargo/96.wav,Cargo,0,star harmonia,train,125.0,130.0,0,Cargo,0.39479878544807434,0.30037474632263184,0.28258267045021057,0.022243782877922058,0.39479878544807434,0.39479878544807434,True,3.1255501639923717,0.0025703939609229565,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000130000ms,Cargo/96.wav,Cargo,0,star harmonia,train,130.0,135.0,0,Cargo,0.38579103350639343,0.31833451986312866,0.275630921125412,0.020243484526872635,0.38579103350639343,0.38579103350639343,True,3.7225123587990514,0.00257757306098938,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000135000ms,Cargo/96.wav,Cargo,0,star harmonia,train,135.0,140.0,0,Cargo,0.387447714805603,0.31138330698013306,0.278572142124176,0.022596854716539383,0.387447714805603,0.387447714805603,True,3.5089968146038752,0.0026452396996319294,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000140000ms,Cargo/96.wav,Cargo,0,star harmonia,train,140.0,145.0,0,Cargo,0.3858409821987152,0.3057788908481598,0.28540274500846863,0.022977370768785477,0.3858409821987152,0.3858409821987152,True,3.5517016154695304,0.0026332326233386993,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000145000ms,Cargo/96.wav,Cargo,0,star harmonia,train,145.0,150.0,0,Cargo,0.38924795389175415,0.2980881333351135,0.28845423460006714,0.024209612980484962,0.38924795389175415,0.38924795389175415,True,3.2082881161410306,0.003080836497247219,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000150000ms,Cargo/96.wav,Cargo,0,star harmonia,train,150.0,155.0,0,Cargo,0.4000290334224701,0.28773683309555054,0.292646586894989,0.01958753913640976,0.4000290334224701,0.4000290334224701,True,2.7239602910668372,0.00294772838242352,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000155000ms,Cargo/96.wav,Cargo,0,star harmonia,train,155.0,160.0,0,Cargo,0.39986857771873474,0.287808895111084,0.29175397753715515,0.020568430423736572,0.39986857771873474,0.39986857771873474,True,2.9157162578269893,0.0029520043171942234,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000160000ms,Cargo/96.wav,Cargo,0,star harmonia,train,160.0,165.0,0,Cargo,0.4046891927719116,0.2858070433139801,0.28768041729927063,0.021823303773999214,0.4046891927719116,0.4046891927719116,True,2.8346395600342853,0.0030902870930731297,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000165000ms,Cargo/96.wav,Cargo,0,star harmonia,train,165.0,170.0,0,Cargo,0.40241289138793945,0.2871076464653015,0.2866017818450928,0.02387770637869835,0.40241289138793945,0.40241289138793945,True,2.9670928411725326,0.0027355398051440716,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000170000ms,Cargo/96.wav,Cargo,0,star harmonia,train,170.0,175.0,0,Cargo,0.4071817696094513,0.29736605286598206,0.2749040722846985,0.02054809033870697,0.4071817696094513,0.4071817696094513,True,3.236701961759978,0.0027291420847177505,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000175000ms,Cargo/96.wav,Cargo,0,star harmonia,train,175.0,180.0,0,Cargo,0.4089435636997223,0.2894035577774048,0.27783888578414917,0.02381397783756256,0.4089435636997223,0.4089435636997223,True,3.0710294340067255,0.002595019992440939,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000180000ms,Cargo/96.wav,Cargo,0,star harmonia,train,180.0,185.0,0,Cargo,0.40861716866493225,0.28033581376075745,0.29001790285110474,0.02102915570139885,0.40861716866493225,0.40861716866493225,True,2.649373562081314,0.0029747034423053265,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000185000ms,Cargo/96.wav,Cargo,0,star harmonia,train,185.0,190.0,0,Cargo,0.4020034968852997,0.28415897488594055,0.2917228937149048,0.022114630788564682,0.4020034968852997,0.4020034968852997,True,2.4660372993990487,0.0026511282194405794,False,STAR HARMONIA,Cargo-20171213-154210-96,False,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-96-000190000ms,Cargo/96.wav,Cargo,0,star harmonia,train,190.0,195.0,0,Cargo,0.4109950661659241,0.2754378020763397,0.29296720027923584,0.0205999743193388,0.4109950661659241,0.4109950661659241,True,2.229559328684606,0.00267006061039865,False,STAR HARMONIA,Cargo-20171213-154210-96,True,Cargo/96.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000000000ms,Cargo/99.wav,Cargo,0,brazen,train,0.0,5.0,0,Cargo,0.4366409182548523,0.23076584935188293,0.32445186376571655,0.008141363970935345,0.4366409182548523,0.4366409182548523,True,6.828866688810602,0.0076767937280237675,False,BRAZEN,Cargo-20171213-234857-99,True,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000005000ms,Cargo/99.wav,Cargo,0,brazen,train,5.0,10.0,0,Cargo,0.43393853306770325,0.2326400727033615,0.3249191343784332,0.008502263575792313,0.43393853306770325,0.43393853306770325,True,6.58237181564191,0.00836911890655756,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000010000ms,Cargo/99.wav,Cargo,0,brazen,train,10.0,15.0,0,Cargo,0.4304659068584442,0.2388881891965866,0.32247108221054077,0.00817486084997654,0.4304659068584442,0.4304659068584442,True,6.96094070665537,0.007581125944852829,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000015000ms,Cargo/99.wav,Cargo,0,brazen,train,15.0,20.0,0,Cargo,0.4256722927093506,0.24329794943332672,0.3228961229324341,0.008133663795888424,0.4256722927093506,0.4256722927093506,True,6.983037260419721,0.008260130882263184,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000020000ms,Cargo/99.wav,Cargo,0,brazen,train,20.0,25.0,0,Cargo,0.4287795126438141,0.23284722864627838,0.3301800489425659,0.008193188346922398,0.4287795126438141,0.4287795126438141,True,6.895265875854051,0.009689592756330967,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000025000ms,Cargo/99.wav,Cargo,0,brazen,train,25.0,30.0,0,Cargo,0.4262242913246155,0.2276412844657898,0.337838739156723,0.008295651525259018,0.4262242913246155,0.4262242913246155,True,6.7343415273213845,0.010160223580896854,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000030000ms,Cargo/99.wav,Cargo,0,brazen,train,30.0,35.0,0,Cargo,0.4210895001888275,0.2279355674982071,0.3412438929080963,0.009731095284223557,0.4210895001888275,0.4210895001888275,True,5.774466231244401,0.010061283595860004,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000035000ms,Cargo/99.wav,Cargo,0,brazen,train,35.0,40.0,0,Cargo,0.42482736706733704,0.23624615371227264,0.32900699973106384,0.009919497184455395,0.42482736706733704,0.42482736706733704,True,5.564510717713749,0.011044864542782307,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000040000ms,Cargo/99.wav,Cargo,0,brazen,train,40.0,45.0,0,Cargo,0.4155607521533966,0.226700097322464,0.3483172059059143,0.009421960450708866,0.4155607521533966,0.4155607521533966,True,5.41819817583775,0.012216386385262012,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000045000ms,Cargo/99.wav,Cargo,0,brazen,train,45.0,50.0,0,Cargo,0.42880603671073914,0.2123042494058609,0.350739061832428,0.008150709792971611,0.42880603671073914,0.42880603671073914,True,6.624886207964299,0.014071156270802021,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000050000ms,Cargo/99.wav,Cargo,0,brazen,train,50.0,55.0,0,Cargo,0.43493884801864624,0.21588683128356934,0.34129318594932556,0.007881119847297668,0.43493884801864624,0.43493884801864624,True,6.907760759709875,0.014314768835902214,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000055000ms,Cargo/99.wav,Cargo,0,brazen,train,55.0,60.0,0,Cargo,0.4361144006252289,0.21237944066524506,0.34344062209129333,0.008065620437264442,0.4361144006252289,0.4361144006252289,True,6.735182658916223,0.015985483303666115,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000060000ms,Cargo/99.wav,Cargo,0,brazen,train,60.0,65.0,0,Cargo,0.41438594460487366,0.18797025084495544,0.38877052068710327,0.008873260580003262,0.41438594460487366,0.41438594460487366,True,6.15502868288754,0.01927253231406212,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000065000ms,Cargo/99.wav,Cargo,0,brazen,train,65.0,70.0,0,Cargo,0.41702353954315186,0.19398188591003418,0.38022100925445557,0.008773531764745712,0.41702353954315186,0.41702353954315186,True,6.079838993179721,0.018999699503183365,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000070000ms,Cargo/99.wav,Cargo,0,brazen,train,70.0,75.0,0,Cargo,0.4351874589920044,0.19585350155830383,0.36059466004371643,0.008364424109458923,0.4351874589920044,0.4351874589920044,True,6.280841768876055,0.01905357465147972,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000075000ms,Cargo/99.wav,Cargo,0,brazen,train,75.0,80.0,0,Cargo,0.44378820061683655,0.2082921415567398,0.3395196795463562,0.008399906568229198,0.44378820061683655,0.44378820061683655,True,6.453314847337795,0.019328389316797256,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000080000ms,Cargo/99.wav,Cargo,0,brazen,train,80.0,85.0,0,Cargo,0.43557506799697876,0.20863255858421326,0.34708985686302185,0.008702457882463932,0.43557506799697876,0.43557506799697876,True,6.064068897394878,0.021471459418535233,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000085000ms,Cargo/99.wav,Cargo,0,brazen,train,85.0,90.0,0,Cargo,0.43733978271484375,0.19746288657188416,0.35633668303489685,0.008860757574439049,0.43733978271484375,0.43733978271484375,True,6.0330687003371875,0.024690480902791023,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000090000ms,Cargo/99.wav,Cargo,0,brazen,train,90.0,95.0,0,Cargo,0.4290847182273865,0.18752366304397583,0.3747637867927551,0.008627775125205517,0.4290847182273865,0.4290847182273865,True,6.110436916190071,0.026917070150375366,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000095000ms,Cargo/99.wav,Cargo,0,brazen,train,95.0,100.0,0,Cargo,0.42518582940101624,0.19064059853553772,0.37594011425971985,0.008233420550823212,0.42518582940101624,0.42518582940101624,True,6.346134225128617,0.02763834223151207,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000100000ms,Cargo/99.wav,Cargo,0,brazen,train,100.0,105.0,0,Cargo,0.4161493182182312,0.18933022022247314,0.3866034150123596,0.007917013950645924,0.4161493182182312,0.4161493182182312,True,6.499779597672765,0.02940177731215954,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000105000ms,Cargo/99.wav,Cargo,0,brazen,train,105.0,110.0,0,Cargo,0.40679359436035156,0.19458866119384766,0.3891002833843231,0.009517514146864414,0.40679359436035156,0.40679359436035156,True,5.265967112148855,0.029085392132401466,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
class_vessel_balanced_sampling,small_cnn,cargo-99-000110000ms,Cargo/99.wav,Cargo,0,brazen,train,110.0,115.0,0,Cargo,0.40354323387145996,0.18861094117164612,0.3982795178890228,0.009566362015902996,0.40354323387145996,0.40354323387145996,True,5.362653441208792,0.03118629939854145,False,BRAZEN,Cargo-20171213-234857-99,False,Cargo/99.wav,Cargo
